latitude,longitude,target,temperature,humidity,wind_speed,precipitation,soil_moisture
-8.719445385660258,22.920123085761727,0,24.6,30.0,7.3,0.0,0.157
-8.3631144560676,19.08464696322182,0,26.9,26.0,4.3,0.0,0.064
-10.823158874014542,19.835314545179795,0,25.0,18.0,8.9,0.0,0.128
-11.08888697852532,18.455522048011773,0,25.7,19.0,7.5,0.0,0.052
-10.806514312467215,23.3894971338452,0,24.6,23.0,6.7,0.0,0.221
-11.763512071231904,21.354075281347374,0,26.6,18.0,8.4,0.0,0.059
-8.44504417657502,25.86446026298389,0,26.0,29.0,4.3,0.0,0.233
-11.15721344486445,27.119886675276234,0,21.6,31.0,6.8,0.0,0.203
-12.18240181719446,24.376935313422404,0,21.1,31.0,6.8,0.0,0.147
-10.881531085434343,19.62087540526995,0,24.3,19.0,6.3,0.0,0.128
-8.38939595979173,24.102283129603677,0,25.7,30.0,8.8,0.0,0.264
-11.318064030859452,25.605719097585318,0,22.0,19.0,10.0,0.0,0.098
-10.941891242673824,13.893247869439934,0,20.4,84.0,16.0,0.0,0.048
-11.516427638779488,19.202980452207107,0,24.3,21.0,9.2,0.0,0.061
-11.172084851580763,16.40904240554031,0,24.3,17.0,6.8,0.0,0.053
-11.213849352942885,27.168387499414624,0,21.4,29.0,7.4,0.0,0.221
-9.32534505261057,14.564825785234431,0,28.7,44.0,7.0,0.0,0.189
-11.988958846748996,23.36532344067144,0,23.9,20.0,10.3,0.0,0.108
-11.592591915012882,24.262069931114965,0,22.0,28.0,5.5,0.0,0.123
-11.250711548734005,23.28786388606805,0,23.9,26.0,5.0,0.0,0.123
-11.699030674966378,21.634865683648034,0,26.2,20.0,8.5,0.0,0.06
-11.85736601133479,24.502704122564776,0,21.9,25.0,10.0,0.0,0.142
-11.1907660011003,24.586089862309734,0,22.4,23.0,10.8,0.0,0.223
-11.402133652288027,26.44578305970224,0,20.0,23.0,9.8,0.0,0.22
-10.964439140005421,18.568682984743212,0,25.3,22.0,10.4,0.0,0.058
-11.053234024302022,18.086922625186272,0,26.7,20.0,4.1,0.0,0.12
-11.802286780947474,20.986753025479963,0,26.4,15.0,9.2,0.0,0.127
-9.50821247845656,25.92604183968135,0,26.1,20.0,10.6,0.0,0.22
-8.99227492449941,18.826874887805864,0,27.7,18.0,10.3,0.0,0.053
-8.716270607416352,26.205117504943207,0,29.5,23.0,6.8,0.0,0.083
-9.619444615357883,20.78938209542515,0,26.5,21.0,6.0,0.0,0.133
-11.629988329443353,24.711657180270407,0,22.3,20.0,8.7,0.0,0.116
-9.393575824447955,25.8048700679793,0,28.1,20.0,10.9,0.0,0.205
-8.33365968714363,18.401301595320316,0,28.7,18.0,10.4,0.0,0.219
-11.503278470079888,22.290199858945673,0,26.2,18.0,7.5,0.0,0.053
-8.568521175337262,21.789899076043273,0,28.4,21.0,4.2,0.0,0.052
-8.952120186765606,18.603774777230775,0,28.4,16.0,11.2,0.0,0.052
-10.841638799282228,21.55062770085327,0,26.1,15.0,8.2,0.0,0.122
-11.725657063391035,19.86351002149565,0,24.9,20.0,9.9,0.0,0.055
-12.202335013309986,25.06131774611814,0,21.6,27.0,7.3,0.0,0.221
-8.872562269780502,24.760820163187518,0,24.4,29.0,7.3,0.0,0.132
-8.545806710859814,18.420725158433772,0,27.7,24.0,6.3,0.0,0.246
-12.100729695022611,27.117936740682183,0,21.0,24.0,9.4,0.0,0.22
-11.116539657923397,26.53272988158576,0,20.4,24.0,9.4,0.0,0.218
-9.45612274013766,26.685633709646698,0,21.3,25.0,9.9,0.0,0.221
-11.690481483276487,18.84426491107352,0,24.9,19.0,7.7,0.0,0.054
-9.157167295289943,26.46210292793516,0,25.8,23.0,11.1,0.0,0.227
-12.03332195430008,27.20829680305554,0,20.5,27.0,7.1,0.0,0.22
-12.120594685097016,18.219369733995013,0,25.5,16.0,9.0,0.0,0.052
-9.240277931045924,27.744204546962305,0,20.3,24.0,16.9,0.0,0.049
-11.125595838461722,23.854865368977954,0,23.6,22.0,8.0,0.0,0.113
-11.940798272865791,28.627651343218798,0,21.4,34.0,9.4,0.0,0.229
-11.182189053322205,21.999557748412027,0,26.4,23.0,6.1,0.0,0.054
-8.535808522229482,26.542288560633068,0,28.7,36.0,9.8,0.0,0.082
-11.405257380473145,26.45179720792649,0,20.0,23.0,9.8,0.0,0.22
-11.770374848937205,24.35590852610721,0,21.2,30.0,10.5,0.0,0.149
-10.912282970752003,23.440812190214384,0,23.7,25.0,4.9,0.0,0.112
-11.70230898701486,20.7712114567093,0,25.0,18.0,7.6,0.0,0.119
-11.443921518105844,14.181415635928412,0,19.7,76.0,4.4,0.0,0.365
-11.645862694763212,20.97701540127796,0,25.5,22.0,7.4,0.0,0.062
-9.513348688382706,20.967912435521693,0,25.2,28.0,6.1,0.0,0.151
-8.659879382583727,27.848662881064282,0,23.0,25.0,11.1,0.0,0.056
-12.058495616314843,21.789349403723484,0,26.7,20.0,6.4,0.0,0.054
-9.438380299863836,25.992529460259735,0,26.9,20.0,9.8,0.0,0.224
-9.619498166719758,21.425332727305296,0,26.2,22.0,6.4,0.0,0.137
-10.798337879069503,24.781681762947084,0,23.1,23.0,6.3,0.0,0.205
-8.7995327493351,19.32193875501422,0,26.2,22.0,6.1,0.0,0.061
-8.851608945866829,26.560234412659348,0,27.7,21.0,13.5,0.0,0.113
-8.942023880928895,14.476339802980338,0,28.5,47.0,9.8,0.0,0.184
-9.413419355826038,20.934338612546785,0,27.0,18.0,6.6,0.0,0.125
-9.174441006141727,14.565064303688375,0,27.7,50.0,6.2,0.0,0.244
-8.86843549722074,14.9053194696161,0,27.5,50.0,17.4,0.0,0.156
-9.014339711711246,14.576990324233623,0,25.7,50.0,8.4,0.0,0.237
-8.277351719677668,22.004087659070816,0,28.0,23.0,7.3,0.0,0.245
-10.963299628835099,26.425768927491276,0,19.2,31.0,6.1,0.0,0.226
-11.800856831071389,26.408697435205475,0,19.9,25.0,9.8,0.0,0.218
-9.151491847843563,16.900610904418144,0,28.1,20.0,4.5,0.0,0.219
-9.115590577611577,21.911073086666416,0,25.7,23.0,7.3,0.0,0.242
-11.833896648487265,24.892384266038654,0,20.6,28.0,7.1,0.0,0.12
-8.718205773013445,13.864994644493613,0,25.7,61.0,15.3,0.0,0.131
-8.269336009446718,13.65459567081662,0,22.8,69.0,15.1,0.0,0.131
-10.948271434181187,16.547898601500336,0,27.4,17.0,5.1,0.0,0.107
-10.91116447407625,28.592171529049384,0,21.5,33.0,11.5,0.0,0.229
-11.841248225693112,24.759440545842967,0,20.8,28.0,8.1,0.0,0.121
-8.887149624490387,28.00679021546052,0,20.5,26.0,14.3,0.0,0.052
-9.342779000160292,24.890565048292416,0,26.3,27.0,0.7,0.0,0.121
-10.87251905348348,24.520742001854707,0,22.5,24.0,7.1,0.0,0.201
-10.881237374394647,24.22749448859671,0,22.6,20.0,7.8,0.0,0.224
-8.410953688003822,14.372136633462848,0,28.0,49.0,10.3,0.0,0.174
-11.039000987078115,20.9141105672052,0,25.4,18.0,8.4,0.0,0.122
-9.263832656826718,25.853777730611817,0,29.4,21.0,10.2,0.0,0.067
-9.408335396659517,14.663023200924362,0,29.7,42.0,9.4,0.0,0.161
-11.274844458747905,14.389749847197287,0,23.0,67.0,11.8,0.0,0.225
-10.845865764119141,14.393244678210593,0,21.4,73.0,4.3,0.0,0.225
-8.962030313637595,23.58986211082914,0,24.2,29.0,6.8,0.0,0.334
-10.840168845388321,24.725627159236367,0,23.4,24.0,6.3,0.0,0.205
-11.938794761733543,13.727605155224236,0,20.9,85.0,13.3,0.0,0.037
-11.088198122865649,17.46992577999988,0,26.4,19.0,6.1,0.0,0.115
-11.547067871906766,25.260869542441355,0,21.2,19.0,10.3,0.0,0.082
-8.412111368657811,21.947948134026046,0,30.4,15.0,6.8,0.0,0.226
-8.75532394642921,21.380031580339494,0,26.5,26.0,8.3,0.0,0.043
-8.929273320172996,19.22793939441238,0,26.7,18.0,10.6,0.0,0.051
-9.239829370326937,21.926105199682212,0,25.1,24.0,7.4,0.0,0.156
-11.224092869587295,21.81296054257988,0,25.3,29.0,5.6,0.0,0.058
-11.726710432797285,18.61868775587741,0,24.6,19.0,9.4,0.0,0.057
-8.230630958168248,24.90328751562841,0,25.4,30.0,8.5,0.0,0.158
-8.728871215225931,16.713790568888253,0,30.4,16.0,4.3,0.0,0.106
-11.555755126055038,27.136308041423757,0,20.3,27.0,9.7,0.0,0.221
-8.62217423464113,14.902206232627536,0,26.5,48.0,12.7,0.0,0.279
-9.019101581574423,17.7183737205594,0,31.5,13.0,9.1,0.0,0.124
-10.801703513901177,14.706031574433622,0,27.4,26.0,9.9,0.0,0.123
-8.867414776183136,16.870310642661664,0,32.5,12.0,7.1,0.0,0.07
-12.14557792675807,18.76465026110691,0,24.2,21.0,7.1,0.0,0.062
-10.97136441353649,21.58745954824511,0,25.9,15.0,9.9,0.0,0.121
-8.672962663769,17.198001675398945,0,28.7,22.0,5.0,0.0,0.124
-11.007620532988584,21.8065233547098,0,25.8,17.0,7.0,0.0,0.123
-8.902048473290378,14.502645848013668,0,28.3,49.0,8.4,0.0,0.209
-10.850644674470079,22.15281811552521,0,26.0,21.0,2.9,0.0,0.121
-9.028923595612723,14.650185494170362,0,26.7,53.0,8.3,0.0,0.262
-8.57017500665713,18.062015530300304,0,29.9,18.0,9.4,0.0,0.052
-9.181942713641527,19.189515613917745,0,26.8,18.0,7.9,0.0,0.052
-11.699177586730826,15.763956131056865,0,25.3,15.0,8.5,0.0,0.115
-11.894404941184595,17.165250552426826,0,24.4,14.0,8.8,0.0,0.115
-8.309973270780821,29.6776262909482,0,22.4,30.0,2.3,0.0,0.233
-11.05215312278318,29.467490732208596,0,19.1,45.0,9.2,0.0,0.192
-9.100816126286038,19.27852327826026,0,26.5,18.0,8.6,0.0,0.052
-9.469235980004374,18.602632771927475,0,27.4,25.0,5.0,0.0,0.055
-12.185005253237563,19.09053122405563,0,24.2,23.0,6.0,0.0,0.056
-8.303988548113557,14.857582633315921,0,26.7,53.0,13.9,0.0,0.281
-11.50440569542084,27.49263464569226,0,21.5,25.0,11.1,0.0,0.201
-8.428640058435368,26.95255969469414,0,25.5,25.0,9.4,0.0,0.056
-11.472556965908064,18.455259440096352,0,25.2,23.0,6.2,0.0,0.059
-8.75296146799586,15.282801364080154,0,29.6,19.0,4.8,0.0,0.23
-9.553333351825975,18.234411267190502,0,29.6,18.0,4.4,0.0,0.122
-11.816765630745211,24.52843535171831,0,21.9,25.0,10.0,0.0,0.142
-9.485019774547148,14.9181057244444,0,30.2,37.0,20.9,0.0,0.054
-8.436988554621207,14.101789557309392,0,26.0,55.0,12.0,0.0,0.166
-11.840502131505579,26.692819086258286,0,20.0,28.0,7.7,0.0,0.218
-8.600212953385535,23.806339726431577,0,25.2,29.0,6.0,0.0,0.243
-10.716150570787145,24.730377046471293,0,23.5,20.0,6.4,0.0,0.22
-9.204767466082007,28.650841341302662,0,18.8,56.0,18.4,0.0,0.0
-11.053518854866264,22.39830717970674,0,25.2,22.0,6.0,0.0,0.123
-9.117575388792723,24.730742535392842,0,25.3,22.0,7.2,0.0,0.104
-9.525385879854243,25.10580793321598,0,26.1,22.0,7.6,0.0,0.237
-8.249963265453406,18.308186388689172,0,29.8,16.0,11.5,0.0,0.217
-11.486043361068566,18.511696668655837,0,25.5,19.0,7.5,0.0,0.056
-11.111246465987035,26.76798865425407,0,21.3,30.0,7.9,0.0,0.211
-11.248012275611426,22.416094431538653,0,26.3,18.0,7.9,0.0,0.055
-11.323223810757252,17.017658980122686,0,23.7,18.0,8.0,0.0,0.116
-8.751048499959074,18.620406190451398,0,27.7,19.0,6.4,0.0,0.052
-8.876660858455255,19.224551773062473,0,26.3,20.0,8.5,0.0,0.058
-12.028317959821624,27.98357976192861,0,20.1,29.0,8.6,0.0,0.224
-11.393845224358746,23.97570603567196,0,23.7,22.0,8.6,0.0,0.112
-12.13641702223497,23.511208260853373,0,23.2,20.0,9.3,0.0,0.125
-8.371002563382357,24.52409844228168,0,25.9,25.0,9.3,0.0,0.128
-10.960875771536005,16.30316978809108,0,26.2,15.0,7.0,0.0,0.056
-12.043782821965875,21.12215982305073,0,27.0,13.0,10.4,0.0,0.054
-9.473100403171786,16.921709644003364,0,26.0,22.0,5.8,0.0,0.119
-8.421325437263214,24.617569626532642,0,24.7,33.0,6.8,0.0,0.138
-11.217794940214871,19.103256877702137,0,24.5,20.0,8.2,0.0,0.057
-8.327458519332396,19.185045676367096,0,27.4,20.0,6.7,0.0,0.047
-11.941805035161176,17.513146409215352,0,24.3,20.0,7.8,0.0,0.274
-8.428261899823568,14.418609874507727,0,27.0,52.0,10.9,0.0,0.208
-11.821965654460591,18.979400834712497,0,24.0,26.0,5.7,0.0,0.06
-11.09046870864706,21.511827484926712,0,25.9,19.0,6.4,0.0,0.055
-10.75470892457688,13.29638884737866,0,21.4,85.0,19.3,0.0,0.0
-11.237350268147743,15.908401914653645,0,24.6,15.0,10.3,0.0,0.115
-9.372193227520237,19.62125683420135,0,26.1,23.0,6.3,0.0,0.056
-8.586833366646308,17.103982959687414,0,30.4,26.0,1.1,0.0,0.091
-9.109990410193321,16.6790566251896,0,28.8,15.0,4.8,0.0,0.225
-8.165294698710127,18.041572490545036,0,31.1,14.0,11.9,0.0,0.051
-11.589628116017998,20.186228413741365,0,25.7,17.0,9.3,0.0,0.125
-11.859100845451541,19.271112066554263,0,23.9,26.0,5.6,0.0,0.059
-9.426162990887228,16.658883974324844,0,28.4,14.0,6.2,0.0,0.112
-8.331808276591065,17.062078234167387,0,29.7,27.0,1.5,0.0,0.08
-8.240154214229909,17.851475164070074,0,30.3,21.0,6.9,0.0,0.052
-8.893377121771596,24.502046988685837,0,25.9,30.0,3.6,0.0,0.104
-8.713630593373534,19.271580708299506,0,26.8,19.0,7.1,0.0,0.053
-11.769684701354493,20.488229295487457,0,24.7,18.0,9.7,0.0,0.115
-10.882667940890618,17.47443642403585,0,27.7,15.0,5.9,0.0,0.11
-11.374149114695165,17.20921809010253,0,25.1,17.0,6.6,0.0,0.125
-9.021685458341532,19.427257217490954,0,25.9,22.0,7.2,0.0,0.068
-9.398589011756627,21.77955924862644,0,26.5,18.0,6.7,0.0,0.228
-9.066298366562702,24.314598381371734,0,24.8,28.0,7.4,0.0,0.241
-9.51408153592176,17.928479870096112,0,30.3,14.0,7.7,0.0,0.08
-10.65454786042423,24.80795352114957,0,23.2,19.0,7.8,0.0,0.122
-10.818039433732235,22.351967726558318,0,26.0,29.0,2.2,0.0,0.127
-8.169487332616239,19.85285837208585,0,27.1,28.0,5.0,0.0,0.044
-11.437824303842525,21.85433523861847,0,25.7,23.0,8.9,0.0,0.062
-12.06211324172983,24.640831975607323,0,21.7,23.0,9.8,0.0,0.121
-8.964153182504802,21.374357656629037,0,27.8,16.0,9.8,0.0,0.152
-9.13808580037211,22.98773571826449,0,23.7,30.0,7.9,0.0,0.174
-8.844667205739634,26.57018650471998,0,27.7,21.0,13.5,0.0,0.113
-8.940422467050636,25.446727178887485,0,24.8,29.0,6.2,0.0,0.231
-9.435812973607383,25.867840601674146,0,26.5,21.0,10.3,0.0,0.227
-8.631980527964691,26.743298319554473,0,28.9,20.0,17.4,0.0,0.224
-10.9159772737644,16.477346140261744,0,28.0,14.0,5.4,0.0,0.105
-11.520461932346745,17.353034794153118,0,25.8,16.0,6.2,0.0,0.123
-8.61174836140277,23.654340464681397,0,23.8,35.0,6.0,0.0,0.157
-10.814617279692971,16.337183625871884,0,26.6,17.0,4.5,0.0,0.053
-9.492125559333997,24.83676161877122,0,26.2,24.0,3.1,0.0,0.17
-8.41197762089734,26.184845971137502,0,28.6,27.0,1.4,0.0,0.234
-8.89108936434602,26.053653793419063,0,28.1,43.0,5.6,0.0,0.068
-9.491074306741787,26.483731824150745,0,19.4,26.0,12.0,0.0,0.126
-12.06992947575465,26.83734870021959,0,20.3,27.0,10.5,0.0,0.217
-9.48744915850545,21.14545186510169,0,26.5,21.0,5.7,0.0,0.231
-11.61560284328783,17.63922559168171,0,27.2,14.0,7.7,0.0,0.113
-8.09538161210488,24.828273871884235,0,25.3,31.0,6.9,0.0,0.157
-9.21209984367611,27.797653341834604,0,20.4,24.0,16.9,0.0,0.052
-9.357235946969206,21.100301515191024,0,27.1,19.0,6.0,0.0,0.199
-10.746617409133643,25.61773870371367,0,21.5,28.0,7.8,0.0,0.226
-9.107427278648608,14.428131685147225,0,29.1,46.0,10.3,0.0,0.179
-9.408151283484031,17.310602101595588,0,33.4,11.0,9.2,0.0,0.058
-8.520347987458802,26.133711328854684,0,29.5,24.0,3.4,0.0,0.183
-10.650607697195094,24.49466611881227,0,23.1,20.0,9.5,0.0,0.198
-11.320513192224686,17.869411096046885,0,26.6,26.0,4.5,0.0,0.123
-12.049095280779465,24.26785369222172,0,21.3,27.0,9.2,0.0,0.134
-8.331404595740972,27.258528209140568,0,23.0,37.0,4.3,0.0,0.065
-11.474769157346516,17.900748046043073,0,28.1,14.0,9.3,0.0,0.112
-9.092249568820082,27.321130521667282,0,22.6,28.0,5.1,0.0,0.227
-11.486443754437456,27.4609851407574,0,21.5,25.0,11.1,0.0,0.201
-11.340762195867477,27.68651953997984,0,20.6,36.0,5.5,0.0,0.229
-8.909684924164441,16.6570822094788,0,29.2,19.0,3.6,0.0,0.106
-10.7446555651103,17.318049656162817,0,27.7,19.0,4.0,0.0,0.108
-8.2154636771393,16.0483772915317,0,27.4,19.0,6.4,0.0,0.05
-8.870023026768017,25.012941536323897,0,24.8,26.0,7.1,0.0,0.132
-10.831363767731148,17.018093129690627,0,28.0,15.0,6.3,0.0,0.107
-8.985010973684066,19.930132862413664,0,27.4,19.0,5.1,0.0,0.052
-8.91361537120661,16.176412318264955,0,27.0,21.0,6.3,0.0,0.14
-11.774886843350313,17.63396678753269,0,27.5,14.0,6.9,0.0,0.112
-11.631501570842103,16.8960027546196,0,23.7,18.0,6.6,0.0,0.125
-8.376842659537989,17.02015707559685,0,31.7,20.0,0.4,0.0,0.053
-10.546976896642972,19.874218804681856,0,26.6,15.0,9.7,0.0,0.122
-8.905879002730359,20.10477237122076,0,27.9,17.0,6.6,0.0,0.055
-8.807823772547014,19.039744895604695,0,26.1,22.0,7.2,0.0,0.054
-10.555478415234585,21.15367010418269,0,26.0,18.0,7.8,0.0,0.121
-10.916119813117552,17.951139083778,0,26.8,16.0,7.2,0.0,0.121
-11.665424734683203,16.378287476618304,0,24.7,23.0,5.1,0.0,0.137
-10.7305745585935,20.396143627489877,0,25.3,18.0,8.0,0.0,0.122
-8.721394802821113,20.223131770672065,0,27.0,27.0,4.5,0.0,0.054
-9.200387191974144,18.382991740331786,0,28.7,17.0,7.4,0.0,0.052
-10.53802116196584,19.80955783531414,0,26.7,15.0,9.3,0.0,0.126
-10.879942186399314,25.447242594148126,0,21.0,21.0,9.3,0.0,0.131
-8.05357936763492,23.242237074382942,0,27.5,24.0,7.4,0.0,0.255
-8.313694332175515,17.26505460335821,0,28.5,24.0,7.5,0.0,0.079
-8.07658503351845,20.213439262877657,0,27.9,25.0,4.3,0.0,0.053
-8.782488934110456,27.479724690171775,0,21.4,29.0,12.9,0.0,0.054
-10.677824298016256,23.318618535239878,0,25.1,23.0,5.6,0.0,0.219
-8.69109076653946,25.404218126160572,0,25.3,32.0,4.7,0.0,0.234
-8.83103399816006,18.25783361287674,0,28.4,22.0,5.4,0.0,0.053
-11.778415624109424,21.67101859961311,0,26.2,20.0,7.6,0.0,0.06
-9.361536128823634,26.01044314687886,0,27.6,18.0,12.7,0.0,0.195
-8.774898294467333,20.283920878610804,0,27.8,18.0,7.4,0.0,0.055
-10.731792997040976,19.37828074138268,0,26.1,14.0,11.2,0.0,0.122
-10.99344389033509,19.06375588170454,0,25.5,18.0,9.8,0.0,0.056
-11.6119056160817,15.68448400783647,0,26.6,15.0,7.8,0.0,0.113
-8.79128280594685,15.741253073428494,0,26.7,25.0,5.7,0.0,0.175
-8.940917572281347,18.06033883067886,0,29.5,16.0,7.5,0.0,0.122
-11.095604417855053,21.261681935601647,0,25.6,19.0,6.4,0.0,0.055
-11.191730152608981,19.3572171936241,0,23.4,25.0,6.7,0.0,0.064
-8.324455184244414,16.027409898170497,0,27.1,18.0,8.1,0.0,0.052
-11.838987033410351,16.233408937157865,0,25.0,19.0,5.8,0.0,0.124
-11.932772029755892,16.21346478086054,0,25.2,17.0,7.4,0.0,0.127
-11.679655079382943,18.10413902017392,0,27.4,13.0,7.7,0.0,0.108
-9.02611965637798,17.05469471247241,0,29.3,26.0,4.0,0.0,0.152
-8.464777940870187,16.241615467040074,0,27.2,17.0,4.9,0.0,0.215
-8.840335313916913,26.955149180663263,0,21.2,23.0,13.5,0.0,0.222
-9.113614066930923,17.560948108489665,0,33.7,10.0,10.5,0.0,0.06
-8.232072630861117,28.533742646501114,0,21.8,27.0,9.6,0.0,0.22
-9.434640476556512,17.39584807468243,0,33.5,11.0,7.1,0.0,0.06
-11.840242988203135,15.11262549671519,0,26.4,16.0,5.9,0.0,0.118
-8.795063803062899,14.251634897040022,0,28.7,45.0,9.0,0.0,0.18
-8.530847784787579,14.092722694607295,0,26.3,59.0,15.9,0.0,0.14
-11.474550883308673,26.39681167461473,0,20.1,22.0,10.9,0.0,0.221
-8.141123388940196,15.176540368972177,0,27.5,28.0,6.7,0.0,0.294
-8.52508547674919,20.77559322418104,0,28.8,21.0,5.6,0.0,0.053
-11.399660377140092,17.661311342847753,0,28.2,15.0,4.8,0.0,0.111
-10.575908060841035,17.142273892634535,0,28.5,13.0,7.6,0.0,0.113
-11.251122032917806,21.089098505988744,0,26.1,18.0,7.0,0.0,0.055
-9.247686498774437,19.92890227134647,0,26.1,25.0,6.3,0.0,0.06
-11.578620653082227,14.376225989864556,0,23.8,58.0,10.3,0.0,0.22
-8.704017118780989,22.386999387842636,0,25.6,27.0,7.5,0.0,0.135
-8.45149833118747,17.58900880398518,0,31.0,17.0,7.3,0.0,0.056
-9.409100649096423,23.7271720634712,0,23.6,37.0,5.2,0.0,0.257
-9.342041975931295,16.22621807497751,0,28.1,15.0,7.2,0.0,0.123
-11.539055082094023,22.18248445923598,0,26.1,20.0,8.7,0.0,0.053
-10.57268650399801,15.163546519335263,0,27.3,21.0,4.0,0.0,0.136
-9.357234908352112,19.595101175261295,0,26.1,23.0,6.3,0.0,0.056
-10.482092712852332,16.437162200740566,0,28.6,15.0,9.0,0.0,0.053
-8.02913790255078,16.07733206037865,0,27.5,27.0,6.1,0.0,0.053
-8.35431746081149,21.774132916421557,0,28.4,18.0,9.8,0.0,0.054
-8.930472887246903,13.273465823893297,0,22.6,75.0,13.6,0.0,0.076
-10.903383371931483,17.138404089672537,0,27.5,16.0,5.9,0.0,0.106
-8.933385155381227,13.966509321475558,0,26.9,61.0,19.1,0.0,0.169
-8.295859703228226,24.4789927489315,0,26.7,24.0,11.5,0.0,0.247
-11.449875916605622,26.711194695789946,0,20.7,25.0,9.4,0.0,0.218
-10.735473351801202,22.090170609560925,0,25.5,23.0,5.9,0.0,0.119
-10.718454003001128,16.627648322338686,0,28.0,14.0,6.5,0.0,0.107
-10.604183474570096,21.39368822950794,0,26.0,20.0,4.5,0.0,0.125
-8.465775920447992,16.611132960464484,0,31.8,14.0,4.6,0.0,0.125
-11.601818993332605,13.619101605103012,0,20.7,87.0,15.8,0.0,0.0
-9.057530357512494,14.828092780754835,0,26.4,52.0,10.7,0.0,0.288
-10.48639744154637,26.939235706161405,0,24.0,22.0,9.3,0.0,0.228
-10.577727501214643,13.823541616656403,0,20.9,82.0,16.4,0.0,0.201
-11.905880052267547,26.554206606954484,0,19.7,28.0,6.5,0.0,0.219
-10.896877166216129,19.424203481809794,0,25.7,16.0,10.1,0.0,0.126
-11.606574721757202,14.012300413896183,0,21.4,71.0,15.6,0.0,0.062
-11.389055353281396,14.1107421338844,0,22.5,69.0,8.3,0.0,0.14
-8.876970540520656,17.566368965957714,0,33.2,11.0,8.2,0.0,0.121
-10.756020893293332,19.84354287873498,0,26.0,16.0,11.0,0.0,0.121
-10.62821962723911,16.732735136349696,0,29.1,16.0,5.6,0.0,0.056
-11.3652294520583,17.868108984129353,0,26.6,26.0,4.5,0.0,0.123
-11.604050670956681,17.601064900486072,0,27.2,14.0,7.7,0.0,0.113
-8.471373619688304,25.175563201559637,0,24.7,30.0,7.5,0.0,0.135
-11.232383199873738,20.99213511007796,0,25.4,21.0,7.1,0.0,0.062
-10.499696835147454,18.681269250331518,0,26.4,18.0,6.5,0.0,0.125
-11.886613166391577,18.187156129098128,0,24.8,19.0,9.8,0.0,0.064
-11.631291287481861,19.81752214569083,0,24.8,20.0,9.4,0.0,0.058
-8.993476944948553,16.746375991207277,0,30.3,19.0,2.7,0.0,0.05
-11.901235494038275,22.227358040070857,0,26.8,30.0,1.2,0.0,0.057
-8.527597615545517,19.117969764999692,0,26.5,24.0,6.6,0.0,0.053
-11.30348398731087,21.89718546740083,0,25.4,29.0,5.6,0.0,0.059
-8.307600230855702,21.23670134780225,0,28.4,25.0,2.8,0.0,0.246
-8.211855317864794,22.874865483390934,0,27.0,21.0,9.5,0.0,0.238
-11.411107910997254,20.740782302738246,0,26.2,16.0,8.9,0.0,0.122
-10.6179536195493,21.294652091734953,0,26.1,17.0,7.2,0.0,0.122
-8.915528741008252,21.362197409576826,0,27.7,17.0,8.4,0.0,0.245
-8.030134539510925,24.855953299341202,0,26.0,28.0,8.4,0.0,0.151
-10.755393417765777,14.39369084462676,0,22.0,69.0,6.2,0.0,0.234
-8.859979464243729,21.996150625018025,0,26.3,23.0,8.5,0.0,0.246
-8.769994675583707,19.100432603323917,0,25.5,26.0,6.9,0.0,0.059
-8.758202515458322,27.73112296173324,0,21.7,28.0,6.4,0.0,0.219
-11.336629373741788,20.814747646525394,0,26.0,17.0,9.1,0.0,0.123
-8.000936243382938,21.73519014710391,0,29.5,19.0,7.7,0.0,0.256
-9.050650932251243,19.176538967630293,0,26.9,18.0,10.2,0.0,0.052
-9.225827935548622,14.824084038644617,0,23.8,52.0,9.0,0.0,0.33
-10.700795734789907,25.2411075951743,0,21.8,24.0,7.0,0.0,0.225
-11.729187350313904,14.21894176250561,0,20.9,62.0,7.5,0.0,0.217
-8.429543781017191,17.061383465793703,0,29.8,25.0,1.1,0.0,0.073
-10.82687018385874,28.53427484441788,0,21.7,32.0,12.1,0.0,0.217
-8.170809591547073,14.5153972782539,0,27.5,49.0,11.4,0.0,0.261
-11.679814994545154,16.177216846644313,0,23.9,32.0,4.3,0.0,0.218
-11.657451508035416,16.97316495776917,0,23.6,16.0,9.2,0.0,0.127
-8.008780199540668,27.37660569100348,0,27.7,30.0,1.3,0.0,0.053
-10.759661530260042,22.24456350328519,0,25.6,31.0,4.6,0.0,0.112
-11.510302893119416,22.653123827277447,0,25.8,22.0,3.9,0.0,0.052
-11.06719924591121,16.86297822243445,0,26.1,26.0,5.0,0.0,0.119
-8.112692170664909,16.196046640554943,0,27.5,20.0,6.3,0.0,0.051
-11.46772601574242,13.85163446768039,0,20.3,79.0,14.1,0.0,0.107
-11.536091169749588,14.403516225487973,0,23.8,58.0,10.3,0.0,0.22
-8.384327243478392,16.552437538164554,0,31.1,17.0,2.8,0.0,0.125
-10.63471315420456,17.19196913055927,0,28.7,14.0,7.3,0.0,0.121
-11.185460378345407,14.58912741809293,0,24.7,48.0,12.0,0.0,0.226
-11.844854609286763,13.887718677549952,0,20.2,84.0,13.5,0.0,0.053
-11.773912099745678,20.966530994852093,0,26.4,15.0,9.2,0.0,0.127
-10.431910603695519,13.199749298506568,0,21.1,87.0,18.6,0.0,0.0
-9.119877776405845,23.58443997039634,0,23.6,34.0,5.3,0.0,0.184
-9.167646839818158,30.271955951812046,0,21.7,27.0,9.7,0.0,0.115
